BOROUGH,BLOCK,LOT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
2,3944,3253,10462,1,0,1,0,2,147030
2,3944,3254,10462,1,0,1,0,2,107500
2,3944,3285,10462,1,0,1,0,2,189000
2,3944,3287,10462,1,0,1,0,2,138000
2,3944,3465,10462,1,0,1,0,2,131000
2,3944,3603,10462,1,0,1,0,2,135000
2,3944,3621,10462,1,0,1,0,2,115000
2,3944,3654,10462,1,0,1,0,2,168000
2,3944,3669,10462,1,0,1,0,2,142974
2,3944,3670,10462,1,0,1,0,2,119000
2,3944,3815,10462,1,0,1,0,2,125000
2,3944,3858,10462,1,0,1,0,2,110000
2,3944,3890,10462,1,0,1,0,2,130200
2,3944,3969,10462,1,0,1,0,2,160500
2,3944,3972,10462,1,0,1,0,2,100000
2,3944,3991,10462,1,0,1,0,2,110526
2,3944,3997,10462,1,0,1,0,2,100000
2,3944,4028,10462,1,0,1,0,2,155000
2,3944,4106,10462,1,0,1,0,2,117000
2,3944,4111,10462,1,0,1,0,2,130500
2,3944,4113,10462,1,0,1,0,2,115000
2,3944,4243,10462,1,0,1,0,2,112000
2,3944,4302,10462,1,0,1,0,2,168417
2,3944,4358,10462,1,0,1,0,2,125000
2,3944,4378,10462,1,0,1,0,2,112500
2,3944,4465,10462,1,0,1,0,2,107000
2,3944,4542,10462,1,0,1,0,2,160500
2,3944,4551,10462,1,0,1,0,2,185000
2,3944,4561,10462,1,0,1,0,2,110000
2,3944,4565,10462,1,0,1,0,2,139000
2,3944,4569,10462,1,0,1,0,2,165000
2,3944,4603,10462,1,0,1,0,2,105000
2,3944,4622,10462,1,0,1,0,2,130000
2,3944,4664,10462,1,0,1,0,2,110000
2,3944,4679,10462,1,0,1,0,2,129000
2,3944,4682,10462,1,0,1,0,2,108000
2,3944,4695,10462,1,0,1,0,2,153000
2,3944,4700,10462,1,0,1,0,2,112000
2,3944,4738,10462,1,0,1,0,2,131000
2,3944,4808,10462,1,0,1,0,2,195000
2,3944,4826,10462,1,0,1,0,2,170000
2,3962,1047,10462,1,0,1,0,2,102000
2,3962,1091,10462,1,0,1,0,2,190000
2,3962,1118,10462,1,0,1,0,2,124000
2,3932,165,10462,3,1,4,1927,2,725000
2,4021,2,10460,3,1,4,1926,2,355000
2,3898,89,10460,0,1,1,1930,4,2750000
2,3935,9,10462,1,1,2,1930,4,712000
2,4029,8,10460,0,4,4,1930,4,560000
2,4031,40,10462,0,1,1,1917,4,650000
2,3910,115,10460,0,1,1,1958,4,4350000
2,3910,122,10460,0,1,1,1957,4,10000000
2,4029,5,10460,0,1,1,1927,4,920000
2,3918,22,10460,0,0,0,0,4,190000
2,4393,24,10469,1,0,1,1940,1,575000
2,4394,30,10469,1,0,1,1945,1,520000
2,4394,30,10469,1,0,1,1945,1,172380
2,4394,36,10469,1,0,1,1945,1,540000
2,4398,6,10469,1,0,1,1950,1,550000
2,4398,6,10469,1,0,1,1950,1,426000
2,4398,15,10469,1,0,1,1955,1,425000
2,4400,31,10469,1,0,1,1960,1,540000
2,4401,44,10469,1,0,1,1935,1,730000
2,4402,14,10469,1,0,1,1965,1,500000
2,4403,14,10469,1,0,1,1940,1,680000
2,4405,12,10469,1,0,1,1955,1,700000
2,4410,60,10469,1,0,1,1965,1,515000
2,4416,56,10469,1,0,1,1935,1,870000
2,4478,42,10469,1,0,1,1935,1,725000
2,4481,97,10469,1,0,1,1940,1,325000
2,4481,107,10469,1,0,1,1940,1,367500
2,4481,139,10469,1,0,1,1940,1,515000
2,4482,28,10469,1,0,1,1940,1,499990
2,4482,55,10469,1,0,1,1940,1,350000
2,4482,76,10469,1,0,1,1945,1,400000
2,4483,23,10469,1,0,1,1945,1,460000
2,4483,40,10469,1,0,1,1935,1,535000
2,4484,2,10469,1,0,1,1950,1,532000
2,4486,31,10469,1,0,1,1931,1,425000
2,4486,52,10469,1,0,1,1948,1,400000
2,4488,20,10469,1,0,1,1940,1,530000
2,4489,8,10469,1,0,1,1965,1,473000
2,4489,18,10469,1,0,1,1965,1,450000
2,4491,53,10469,1,0,1,1988,1,530000
2,4491,57,10469,1,0,1,1989,1,500000
2,4492,9,10469,1,0,1,1965,1,500000
2,4492,16,10469,1,0,1,1965,1,530000
2,4492,19,10469,1,0,1,1965,1,417500
2,4390,7,10469,2,0,2,1950,1,655000
2,4391,10,10469,2,0,2,1935,1,728000
2,4398,10,10469,2,0,2,1955,1,518000
2,4399,4,10469,2,0,2,1948,1,700000
2,4399,25,10469,2,0,2,1947,1,480000
2,4401,19,10469,2,0,2,1965,1,656000
2,4404,46,10469,2,0,2,1930,1,875000
2,4479,8,10469,2,0,2,2006,1,655000
2,4481,43,10469,2,0,2,1940,1,465000
2,4483,37,10469,2,0,2,1935,1,510000
2,4483,42,10469,2,0,2,1945,1,430000
2,4484,53,10469,2,0,2,1950,1,550000
2,4487,22,10469,2,0,2,1945,1,435000
2,4488,4,10469,2,0,2,1950,1,125000
2,4489,160,10469,2,0,2,2010,1,499000
2,4489,162,10469,2,0,2,2010,1,761146
2,4489,163,10469,2,0,2,2010,1,730000
2,4489,164,10469,2,0,2,2010,1,499000
2,4490,3,10469,2,0,2,1999,1,600000
2,4495,38,10469,2,0,2,1987,1,407000
2,4400,44,10469,0,0,0,0,1,305000
2,4393,1,10469,0,9,9,1940,4,5100000
2,4365,35,10469,1,0,1,1960,1,585000
2,4365,57,10469,1,0,1,1970,1,675000
2,4367,32,10469,1,0,1,1940,1,619000
2,4368,20,10469,1,0,1,1920,1,445000
2,4371,26,10469,1,0,1,1935,1,581000
2,4381,14,10469,1,0,1,1950,1,309000
2,4387,11,10469,1,0,1,1930,1,530000
2,4392,34,10469,1,0,1,1920,1,425000
2,4436,19,10467,1,0,1,1920,1,710000
2,4437,36,10467,1,0,1,1899,1,355000
2,4445,38,10469,1,1,2,1925,1,330000
2,4447,51,10469,1,0,1,1950,1,450000
2,4451,17,10469,1,0,1,1940,1,620000
2,4453,39,10469,1,0,1,1945,1,435000
2,4453,140,10469,1,0,1,1945,1,365000
2,4454,10,10469,1,0,1,1935,1,800000
2,4455,16,10469,1,0,1,1935,1,450000
2,4457,11,10469,1,0,1,1940,1,420000
2,4457,12,10469,1,0,1,1940,1,445500
2,4457,52,10469,1,0,1,1960,1,400000
2,4457,53,10469,1,0,1,1960,1,400000
2,4461,43,10469,1,0,1,1940,1,730000
2,4462,57,10469,1,0,1,1950,1,540000
2,4463,29,10469,1,0,1,1960,1,365000
2,4463,140,10469,1,0,1,1950,1,580000
2,4466,16,10469,1,0,1,1950,1,426000
2,4466,51,10469,1,0,1,1940,1,360000
2,4469,88,10469,1,0,1,1960,1,570000
2,4470,77,10469,1,0,1,1960,1,462500
2,4472,22,10469,1,0,1,1955,1,475000
2,4473,8,10469,1,0,1,1930,1,350000
2,4473,13,10469,1,0,1,1920,1,465000
2,4473,51,10469,1,0,1,1925,1,360000
2,4474,34,10469,1,0,1,1951,1,550000
2,4476,19,10469,1,0,1,1905,1,581000
2,4476,31,10469,1,0,1,1950,1,445000
2,4476,58,10469,1,0,1,1930,1,425000
2,4480,8,10469,1,0,1,1950,1,485000
2,4480,55,10469,1,0,1,1910,1,440000
2,4348,26,10467,2,0,2,1970,1,400575
2,4348,50,10467,2,0,2,1960,1,200000
2,4352,26,10467,2,0,2,1955,1,270000
2,4352,33,10467,2,0,2,1955,1,380000
2,4352,35,10467,2,0,2,1955,1,569000
2,4352,35,10467,2,0,2,1955,1,225000
2,4353,25,10467,2,0,2,1950,1,480000
2,4353,31,10467,2,0,2,1950,1,290000
2,4353,35,10467,2,0,2,1940,1,630000
2,4354,21,10467,2,0,2,1950,1,370000
2,4364,31,10469,2,0,2,1960,1,300000
2,4364,52,10469,2,0,2,1920,1,710000
2,4368,3,10469,2,0,2,1960,1,267500
2,4372,4,10469,2,0,2,1925,1,990000
2,4375,15,10469,2,0,2,1955,1,605000
2,4379,8,10469,2,0,2,1950,1,800000
2,4381,23,10469,2,0,2,1955,1,460000
2,4384,27,10469,2,0,2,1950,1,670000
2,4384,31,10469,2,0,2,1950,1,680000
2,4437,3,10467,2,0,2,1950,1,565000
2,4437,19,10467,2,0,2,1950,1,525000
2,4445,18,10469,2,0,2,1950,1,495000
2,4446,13,10469,2,0,2,1965,1,525000
2,4446,24,10469,2,0,2,1935,1,750000
2,4446,27,10469,2,0,2,1940,1,495000
2,4447,28,10469,2,0,2,1965,1,594000
2,4447,28,10469,2,0,2,1965,1,330000
2,4449,87,10469,2,0,2,1940,1,799000
2,4450,56,10469,2,0,2,1930,1,440000
2,4451,10,10469,2,0,2,1935,1,420000
2,4451,15,10469,2,0,2,1940,1,340000
2,4455,9,10469,2,0,2,1940,1,625000
2,4457,30,10469,0,0,0,0,1,712775
2,4457,76,10469,2,0,2,1950,1,670000
2,4458,5,10469,2,0,2,1915,1,650000
2,4460,26,10469,2,0,2,1945,1,490000
2,4461,17,10469,2,0,2,1945,1,520000
2,4463,2,10469,2,0,2,1955,1,670000
2,4468,39,10469,2,0,2,1965,1,581000
2,4469,9,10469,2,0,2,1945,1,432000
2,4469,148,10469,2,0,2,1950,1,360000
2,4471,14,10469,2,0,2,1945,1,525000
2,4472,1,10469,2,0,2,1940,1,673000
2,4472,3,10469,2,0,2,1950,1,373364
2,4480,18,10469,2,0,2,1945,1,610000
2,4345,45,10467,3,0,3,1901,1,921102
2,4369,1,10469,3,0,3,1940,1,795000
2,4369,35,10469,3,0,3,1920,1,315000
2,4377,20,10469,3,0,3,1950,1,342000
2,4382,18,10469,3,0,3,1965,1,782281
2,4445,56,10469,3,0,3,1935,1,470000
2,4453,25,10469,3,0,3,1940,1,790000
2,4468,11,10469,3,0,3,1965,1,116666
2,4455,47,10469,0,0,0,0,1,400000
2,4472,55,0,0,0,0,0,1,664000
2,4439,25,10467,7,0,7,2013,2,1100000
2,4446,55,10469,4,0,4,1939,2,595000
2,4343,1,10467,0,0,0,1952,2,57000
2,4343,1,10467,0,0,0,1952,2,130000
2,4343,1,10467,0,0,0,1952,2,70000
2,4202,16,10461,1,0,1,1925,1,785000
2,4202,72,10461,1,0,1,1925,1,710000
2,4202,74,10461,1,0,1,1925,1,625000
2,4203,38,10461,1,0,1,1935,1,579000
2,4220,24,10461,1,0,1,1955,1,440000
2,4277,13,10461,1,0,1,1940,1,515000
2,4298,54,10462,1,0,1,1940,1,580000
2,4305,12,10461,1,0,1,1935,1,415000
2,4313,5,10461,1,0,1,1950,1,713000
2,4324,61,10462,1,0,1,1940,1,498164
2,4331,15,10461,1,0,1,1930,1,565000
2,4331,17,10461,1,0,1,1930,1,565000
2,4209,30,10461,2,0,2,1925,1,738000
2,4218,23,10461,2,0,2,1950,1,500000
2,4221,23,10461,2,0,2,1950,1,640000
2,4221,29,10461,2,0,2,1945,1,460000
2,4278,1,10461,2,0,2,1955,1,910000
2,4293,55,10462,2,0,2,1965,1,630000
2,4297,17,10462,2,0,2,1950,1,540000
2,4297,33,10462,2,0,2,1950,1,466440
2,4298,13,10462,2,0,2,1970,1,660000
2,4301,19,10462,2,0,2,1940,1,579000
2,4303,10,10461,2,0,2,1925,1,669000
2,4307,18,10461,2,0,2,1955,1,500000
2,4325,44,10462,2,0,2,1950,1,438000
2,4326,9,10461,2,0,2,1920,1,700000
2,4327,33,10461,2,0,2,1920,1,615000
2,4330,59,10461,2,0,2,1940,1,500000
2,4331,58,10461,2,0,2,1940,1,673000
2,4331,28,10461,4,0,4,1930,2,750000
2,4287,1,10462,0,0,0,1931,2,108000
2,4287,1,10462,0,0,0,1931,2,251000
2,4287,1,10462,0,0,0,1931,2,108000
2,4287,1,10462,0,0,0,1931,2,110000
2,4287,1,10462,0,0,0,1931,2,111540
2,4287,1,10462,0,0,0,1931,2,32500
2,4287,1,10462,0,0,0,1931,2,250000
2,4287,1,10462,0,0,0,1931,2,245000
2,4287,1,10462,0,0,0,1931,2,125000
2,4291,1,10462,0,0,0,1930,2,70000
2,4291,1,10462,0,0,0,1930,2,90000
2,4291,1,10462,0,0,0,1930,2,80000
2,4291,1,10462,0,0,0,1930,2,50000
2,4291,1,10462,0,0,0,1930,2,100000
2,4291,1,10462,0,0,0,1930,2,110000
2,4291,1,10462,0,0,0,1930,2,100000
2,4291,1,10462,0,0,0,1930,2,100000
2,4291,14,10462,0,0,0,1952,2,182000
2,4291,14,10462,0,0,0,1952,2,184000
2,4291,14,10462,0,0,0,1952,2,85000
2,4291,14,10462,0,0,0,1952,2,115000
2,4291,14,10462,0,0,0,1952,2,85000
2,4291,14,10462,0,0,0,1952,2,120000
2,4291,14,10462,0,0,0,1952,2,186000
2,4291,14,10462,0,0,0,1952,2,190000
2,4291,14,10462,0,0,0,1952,2,190000
2,4293,10,10462,0,0,0,1951,2,129000
2,4293,10,10462,0,0,0,1951,2,117000
2,4293,10,10462,0,0,0,1951,2,145000
2,4293,10,10462,0,0,0,1951,2,130000
2,4317,6,10462,0,0,0,1938,2,160000
2,4317,6,10462,0,0,0,1938,2,117000
2,4317,6,10462,0,0,0,1938,2,118000
2,4317,6,10462,0,0,0,1938,2,175000
2,4317,15,10462,0,0,0,1936,2,117000
2,4317,15,10462,0,0,0,1936,2,212000
2,4317,37,10462,0,0,0,1941,2,84000
2,4319,10,10462,0,0,0,1930,2,88000
2,4319,15,10462,0,0,0,1930,2,55000
2,4319,15,10462,0,0,0,1930,2,44683
2,4319,30,10462,0,0,0,1930,2,61000
2,4319,30,10462,0,0,0,1930,2,122000
2,4319,40,10462,0,0,0,1930,2,70000
2,4307,1014,10461,1,0,1,1963,2,250000
2,4307,1025,10461,1,0,1,1963,2,285000
2,4307,1039,10461,1,0,1,1963,2,272000
2,4307,1049,10461,1,0,1,1963,2,145000
2,4307,1050,10461,1,0,1,1963,2,146000
2,4324,42,10462,0,4,4,1952,4,1226000
2,4287,31,10462,0,9,9,1931,4,5700000
2,5730,798,10463,1,0,1,1950,1,1055000
2,5730,817,10463,1,0,1,1960,1,960000
2,5741,105,10463,1,0,1,1935,1,1130000
2,5748,519,10463,1,0,1,1975,1,985000
2,5749,690,10463,1,0,1,1910,1,2000000
2,5751,639,10463,1,0,1,1960,1,1375000
2,5751,639,10463,1,0,1,1960,1,1300000
2,5785,259,10463,1,0,1,1925,1,835000
2,5786,194,10463,1,0,1,1960,1,1160000
2,5842,2046,10471,1,0,1,1950,1,170000
2,5844,1924,10471,1,0,1,1930,1,588000
2,5847,1335,10471,1,0,1,1960,1,735000
2,5847,1340,10471,1,0,1,1960,1,738000
2,5851,2071,10471,1,0,1,1925,1,816000
2,5852,2153,10471,1,0,1,1915,1,665000
2,5853,2207,10471,1,0,1,1930,1,733950
2,5855,2277,10471,1,0,1,1930,1,876000
2,5859,286,10471,1,0,1,1920,1,850000
2,5873,1009,10471,1,0,1,1930,1,695000
2,5875,926,10471,1,0,1,2004,1,765000
2,5875,935,10471,1,0,1,1940,1,602000
2,5876,968,10471,1,0,1,1935,1,915000
2,5878,790,10471,1,0,1,1935,1,685000
2,5884,1204,10471,1,0,1,1930,1,720000
2,5888,63,10471,1,0,1,1980,1,505000
2,5888,165,10471,1,0,1,2016,1,784052
2,5888,167,10471,1,0,1,2016,1,790000
2,5889,1463,10471,1,0,1,1930,1,962000
2,5890,1631,10471,1,0,1,1930,1,525000
2,5920,405,10471,1,0,1,1987,1,1625000
2,5933,34,10471,1,0,1,1920,1,2400000
2,5937,499,10471,1,0,1,1910,1,2942500
2,5937,510,10471,1,0,1,1940,1,1650000
2,5939,396,10471,1,0,1,1920,1,2320000
2,5945,110,10471,1,0,1,1935,1,1750000
2,5947,21,10471,1,0,1,1980,1,1393499
2,5735,230,10463,2,0,2,1920,1,1190000
2,5791,414,10463,2,0,2,1965,1,775000
2,5859,269,10471,2,1,3,1930,1,550000
2,5868,651,10471,2,0,2,1950,1,987000
2,5872,997,10471,2,0,2,1960,1,580000
2,5874,1018,10471,2,0,2,1920,1,1400000
2,5876,951,10471,2,0,2,1960,1,745000
2,5876,976,10471,2,0,2,1986,1,835000
2,5884,1198,10471,2,0,2,1930,1,745000
2,5844,1933,10471,3,0,3,1960,1,900000
2,5846,1702,10471,3,0,3,1935,1,979000
2,5886,1286,10471,3,0,3,1930,1,740000
2,5731,860,0,0,0,0,0,1,1200000
2,5750,469,10463,0,0,0,0,1,575000
2,5939,458,10471,0,0,0,0,1,2500000
2,5949,293,10471,0,0,0,0,1,477000
2,5786,241,10463,12,0,12,1985,2,4950000
2,5841,1969,10471,4,0,4,1920,2,1294000
2,5723,94,10463,0,0,0,1948,2,285000
2,5723,94,10463,0,0,0,1948,2,170000
2,5797,213,10463,0,0,0,1926,2,439000
2,5797,213,10463,0,0,0,1926,2,330000
2,5911,1102,10471,0,0,0,1951,2,500000
2,5911,1102,10471,0,0,0,1951,2,580000
2,5716,265,10463,0,0,0,1958,2,335000
2,5716,265,10463,0,0,0,1958,2,180000
2,5716,265,10463,0,0,0,1958,2,280000
2,5716,265,10463,0,0,0,1958,2,167500
2,5716,265,10463,0,0,0,1958,2,520000
2,5716,265,10463,0,0,0,1958,2,398000
2,5716,362,10463,0,0,0,1969,2,200000
2,5716,362,10463,0,0,0,1969,2,376724
2,5716,362,10463,0,0,0,1969,2,285000
2,5716,362,10463,0,0,0,1969,2,336000
2,5716,362,10463,0,0,0,1969,2,250000
2,5716,500,10463,0,0,0,1967,2,270000
2,5716,500,10463,0,0,0,1967,2,126000
2,5716,500,10463,0,0,0,1967,2,374788
2,5716,500,10463,0,0,0,1967,2,365687
2,5716,500,10463,0,0,0,1967,2,480000
2,5716,500,10463,0,0,0,1967,2,553087
2,5716,500,10463,0,0,0,1967,2,695000
2,5716,500,10463,0,0,0,1967,2,665236
2,5716,500,10463,0,0,0,1967,2,290000
2,5716,500,10463,0,0,0,1967,2,170000
2,5716,500,10463,0,0,0,1967,2,301544
2,5716,500,10463,0,0,0,1967,2,590000
2,5716,500,10463,0,0,0,1967,2,136000
2,5716,500,10463,0,0,0,1967,2,665000
2,5716,500,10463,0,0,0,1967,2,607275
2,5716,500,10463,0,0,0,1967,2,835969
2,5716,500,10463,0,0,0,1967,2,592090
2,5716,500,10463,0,0,0,1967,2,240000
2,5716,500,10463,0,0,0,1967,2,592029
2,5716,500,10463,0,0,0,1967,2,660000
2,5716,500,10463,0,0,0,1967,2,350000
2,5722,445,10463,0,0,0,1966,2,310000
2,5722,445,10463,0,0,0,1966,2,130000
2,5722,445,10463,0,0,0,1966,2,175000
2,5722,445,10463,0,0,0,1966,2,180000
2,5722,445,10463,0,0,0,1966,2,250000
2,5722,445,10463,0,0,0,1966,2,190000
2,5722,445,10463,0,0,0,1966,2,300000
2,5722,445,10463,0,0,0,1966,2,430000
2,5722,445,10463,0,0,0,1966,2,376400
2,5722,445,10463,0,0,0,1966,2,175000
2,5722,445,10463,0,0,0,1966,2,310000
2,5722,445,10463,0,0,0,1966,2,185000
2,5722,445,10463,0,0,0,1966,2,160000
2,5722,445,10463,0,0,0,1966,2,265000
2,5722,445,10463,0,0,0,1966,2,185000
2,5723,42,10463,0,0,0,1953,2,153000
2,5723,42,10463,0,0,0,1953,2,75750
2,5723,42,10463,0,0,0,1953,2,184125
2,5723,42,10463,0,0,0,1953,2,83250
2,5724,685,10463,0,0,0,1960,2,160000
2,5724,685,10463,0,0,0,1960,2,115000
2,5724,685,10463,0,0,0,1960,2,200000
2,5724,685,10463,0,0,0,1960,2,270000
2,5724,685,10463,0,0,0,1960,2,355000
2,5725,767,10463,0,0,0,1962,2,165000
2,5725,767,10463,0,0,0,1962,2,340000
2,5725,767,10463,0,0,0,1962,2,25000
2,5725,767,10463,0,0,0,1962,2,172500
2,5725,776,10463,0,0,0,1961,2,337000
2,5725,776,10463,0,0,0,1961,2,265000
2,5726,673,10463,0,0,0,1964,2,90000
2,5726,673,10463,0,0,0,1964,2,360000
2,5726,673,10463,0,0,0,1964,2,220000
2,5726,673,10463,0,0,0,1964,2,175000
2,5726,673,10463,0,0,0,1964,2,350000
2,5736,6,10463,0,0,0,1958,2,249000
2,5736,6,10463,0,0,0,1958,2,221000
2,5737,61,10463,0,0,0,1953,2,280000
2,5737,61,10463,0,0,0,1953,2,287500
2,5737,61,10463,0,0,0,1953,2,355000
2,5738,353,10463,0,0,0,1941,2,165000
2,5738,353,10463,0,0,0,1941,2,230000
2,5738,353,10463,0,0,0,1941,2,110000
2,5738,353,10463,0,0,0,1941,2,315000
2,5738,366,10463,0,0,0,1966,2,85000
2,5739,257,10463,0,0,0,1953,2,225000
2,5739,257,10463,0,0,0,1953,2,580000
2,5739,257,10463,0,0,0,1953,2,612500
2,5739,257,10463,0,0,0,1953,2,285000
2,5739,257,10463,0,0,0,1953,2,465000
2,5739,257,10463,0,0,0,1953,2,450000
2,5739,257,10463,0,0,0,1953,2,695000
2,5739,257,10463,0,0,0,1953,2,258750
2,5742,120,10463,0,0,0,1949,2,300000
2,5742,120,10463,0,0,0,1949,2,244000
2,5742,120,10463,0,0,0,1949,2,150000
2,5742,120,10463,0,0,0,1949,2,230000
2,5742,120,10463,0,0,0,1949,2,232000
2,5742,120,10463,0,0,0,1949,2,225000
2,5742,120,10463,0,0,0,1949,2,235000
2,5742,120,10463,0,0,0,1949,2,150000
2,5743,2,10463,0,0,0,1961,2,205000
2,5743,2,10463,0,0,0,1961,2,140000
2,5743,2,10463,0,0,0,1961,2,340000
2,5743,198,10463,0,0,0,1964,2,285000
2,5743,198,10463,0,0,0,1964,2,345000
2,5743,198,10463,0,0,0,1964,2,165000
2,5743,198,10463,0,0,0,1964,2,250000
2,5743,198,10463,0,0,0,1964,2,435000
2,5743,198,10463,0,0,0,1964,2,160000
2,5743,203,10463,0,0,0,1959,2,120000
2,5743,203,10463,0,0,0,1959,2,439000
2,5743,203,10463,0,0,0,1959,2,200000
2,5743,203,10463,0,0,0,1959,2,177000
2,5743,203,10463,0,0,0,1959,2,202000
2,5743,203,10463,0,0,0,1959,2,205000
2,5745,1,10463,0,0,0,1962,2,406000
2,5745,1,10463,0,0,0,1962,2,475000
2,5745,1,10463,0,0,0,1962,2,150000
2,5745,1,10463,0,0,0,1962,2,320000
2,5745,1,10463,0,0,0,1962,2,410000
2,5745,1,10463,0,0,0,1962,2,305000
2,5745,1,10463,0,0,0,1962,2,235000
2,5745,1,10463,0,0,0,1962,2,810000
2,5745,12,10463,0,0,0,1955,2,495000
2,5745,12,10463,0,0,0,1955,2,525000
2,5745,12,10463,0,0,0,1955,2,537500
2,5745,12,10463,0,0,0,1955,2,600000
2,5745,12,10463,0,0,0,1955,2,293000
2,5745,12,10463,0,0,0,1955,2,402000
2,5745,12,10463,0,0,0,1955,2,20000
2,5745,12,10463,0,0,0,1955,2,350000
2,5745,12,10463,0,0,0,1955,2,525000
2,5745,12,10463,0,0,0,1955,2,550000
2,5745,305,10463,0,0,0,1958,2,350000
2,5745,305,10463,0,0,0,1958,2,231000
2,5745,305,10463,0,0,0,1958,2,292500
2,5745,305,10463,0,0,0,1958,2,195000
2,5746,584,10463,0,0,0,1954,2,299000
2,5747,590,10463,0,0,0,1953,2,390000
2,5747,590,10463,0,0,0,1953,2,400000
2,5747,605,10463,0,0,0,1970,2,235000
2,5747,605,10463,0,0,0,1970,2,175000
2,5747,605,10463,0,0,0,1970,2,165000
2,5748,500,10463,0,0,0,1934,2,215000
2,5748,500,10463,0,0,0,1934,2,105000
2,5748,500,10463,0,0,0,1934,2,285000
2,5748,500,10463,0,0,0,1934,2,213500
2,5750,357,10463,0,0,0,1953,2,250000
2,5750,357,10463,0,0,0,1953,2,365000
2,5771,20,10463,0,0,0,1941,2,145000
2,5771,41,10463,0,0,0,1939,2,350000
2,5771,41,10463,0,0,0,1939,2,350000
2,5771,41,10463,0,0,0,1939,2,401600
2,5771,41,10463,0,0,0,1939,2,304200
2,5779,815,10463,0,0,0,1939,2,192000
2,5779,815,10463,0,0,0,1939,2,190000
2,5779,815,10463,0,0,0,1939,2,200000
2,5779,820,10463,0,0,0,1951,2,287500
2,5779,820,10463,0,0,0,1951,2,147000
2,5779,820,10463,0,0,0,1951,2,187500
2,5779,820,10463,0,0,0,1951,2,174000
2,5779,820,10463,0,0,0,1951,2,258570
2,5779,820,10463,0,0,0,1951,2,163354
2,5779,820,10463,0,0,0,1951,2,315000
2,5779,820,10463,0,0,0,1951,2,175000
2,5779,820,10463,0,0,0,1951,2,146000
2,5785,268,10463,0,0,0,1954,2,121500
2,5785,268,10463,0,0,0,1954,2,450000
2,5785,268,10463,0,0,0,1954,2,430000
2,5785,284,10471,0,0,0,1960,2,150000
2,5785,284,10471,0,0,0,1960,2,403000
2,5785,284,10471,0,0,0,1960,2,370000
2,5785,284,10471,0,0,0,1960,2,120000
2,5787,130,10463,0,0,0,1957,2,315000
2,5788,74,10463,0,0,0,1955,2,250000
2,5788,74,10463,0,0,0,1955,2,205000
2,5788,74,10463,0,0,0,1955,2,240000
2,5788,74,10463,0,0,0,1955,2,290000
2,5788,119,10463,0,0,0,1939,2,35000
2,5789,15,10463,0,0,0,1954,2,140000
2,5789,15,10463,0,0,0,1954,2,400000
2,5789,59,10463,0,0,0,1958,2,89000
2,5792,422,10463,0,0,0,1962,2,157500
2,5792,422,10463,0,0,0,1962,2,136000
2,5792,422,10463,0,0,0,1962,2,225000
2,5792,422,10463,0,0,0,1962,2,199000
2,5792,445,10463,0,0,0,1954,2,128500
2,5795,518,10463,0,0,0,1955,2,390000
2,5795,518,10463,0,0,0,1955,2,583000
2,5795,518,10463,0,0,0,1955,2,220000
2,5795,518,10463,0,0,0,1955,2,262000
2,5795,518,10463,0,0,0,1955,2,253000
2,5795,518,10463,0,0,0,1955,2,295000
2,5795,518,10463,0,0,0,1955,2,520000
2,5795,518,10463,0,0,0,1955,2,450000
2,5796,107,10463,0,0,0,1956,2,248222
2,5796,107,10463,0,0,0,1956,2,130000
2,5796,107,10463,0,0,0,1956,2,350000
2,5796,135,10463,0,0,0,1932,2,845000
2,5796,135,10463,0,0,0,1932,2,147000
2,5796,135,10463,0,0,0,1932,2,195960
2,5796,135,10463,0,0,0,1932,2,281350
2,5796,135,10463,0,0,0,1932,2,145000
2,5799,32,10463,0,0,0,1954,2,290000
2,5799,32,10463,0,0,0,1954,2,200000
2,5799,32,10463,0,0,0,1954,2,297500
2,5799,32,10463,0,0,0,1954,2,320000
2,5799,73,10463,0,0,0,1955,2,470000
2,5800,1,10463,0,0,0,1954,2,365000
2,5800,1,10463,0,0,0,1954,2,375000
2,5800,1,10463,0,0,0,1954,2,285000
2,5800,1,10463,0,0,0,1954,2,455000
2,5800,1,10463,0,0,0,1954,2,355000
2,5800,1,10463,0,0,0,1954,2,379000
2,5845,1825,10471,0,0,0,1960,2,289000
2,5845,1825,10471,0,0,0,1960,2,195000
2,5845,1825,10471,0,0,0,1960,2,328750
2,5845,1825,10471,0,0,0,1960,2,166000
2,5845,1825,10471,0,0,0,1960,2,138000
2,5845,1825,10471,0,0,0,1960,2,145000
2,5845,1825,10471,0,0,0,1960,2,150000
2,5845,1825,10471,0,0,0,1960,2,145000
2,5845,1825,10471,0,0,0,1960,2,370000
2,5845,1825,10471,0,0,0,1960,2,130000
2,5845,1863,10471,0,0,0,1965,2,220000
2,5845,1863,10471,0,0,0,1965,2,230000
2,5845,1863,10471,0,0,0,1965,2,479000
2,5856,378,10471,0,0,0,1961,2,125000
2,5856,378,10471,0,0,0,1961,2,83000
2,5856,378,10471,0,0,0,1961,2,134000
2,5856,378,10471,0,0,0,1961,2,250000
2,5859,297,10471,0,0,0,1962,2,115000
2,5859,297,10471,0,0,0,1962,2,120000
2,5859,297,10471,0,0,0,1962,2,215000
2,5873,1042,10471,0,0,0,1958,2,190000
